Date,Sex,Location,Industry division of main job,Employed full-time ('000),Employed part-time ('000)
Nov-2012,Males,QLD,Mining,41.81667248,0.38366326
Nov-2012,Males,SA,Mining,5.57049268,0
Nov-2012,Males,SA,Mining,4.65432391,0
Nov-2012,Males,WA,Mining,59.2520356,0.49831073
Nov-2012,Males,WA,Mining,32.99423032,0
Nov-2012,Males,TAS,Mining,0.46783388,0
Nov-2012,Males,TAS,Mining,3.52021483,0.09678873
Nov-2012,Males,NT,Mining,5.46860452,0.06038651
Nov-2012,Females,NSW,Mining,0.83486662,0.45824131
Nov-2012,Females,NSW,Mining,1.83602018,0
Nov-2012,Females,VIC,Mining,1.2022927,0
Nov-2012,Females,VIC,Mining,0.222221,0
Nov-2012,Females,QLD,Mining,5.94448313,0.38991587
Nov-2012,Females,QLD,Mining,5.78313873,1.20995047
Nov-2012,Females,SA,Mining,1.95256933,0.18416288
Nov-2012,Females,SA,Mining,0.20885829,0
Nov-2012,Females,WA,Mining,12.05714823,3.05509353
Nov-2012,Females,WA,Mining,4.19420046,0.1408408
Nov-2012,Females,TAS,Mining,0.31344196,0
Nov-2012,Females,TAS,Mining,0.12246971,0
Nov-2012,Females,NT,Mining,0.22495344,0
Feb-2013,Males,NSW,Mining,9.64064581,0
Feb-2013,Males,NSW,Mining,24.65633781,0.89134608
Feb-2013,Males,VIC,Mining,5.14007369,0.32758532
Feb-2013,Males,VIC,Mining,6.22078942,0.34310922
Feb-2013,Males,QLD,Mining,17.56902779,0
Feb-2013,Males,QLD,Mining,45.82209242,0
Feb-2013,Males,SA,Mining,6.73386783,0.18240366
Feb-2013,Males,SA,Mining,3.68062819,0
Feb-2013,Males,WA,Mining,59.42011975,0.59442533
Feb-2013,Males,WA,Mining,36.74554366,0
Feb-2013,Males,TAS,Mining,0.59693044,0
Feb-2013,Males,TAS,Mining,4.29918663,0.15228315
Feb-2013,Males,NT,Mining,4.08466536,0.20909456
Feb-2013,Males,NT,Mining,0.20910839,0
Feb-2013,Females,NSW,Mining,2.46756407,0
Feb-2013,Females,NSW,Mining,2.65482795,0
Feb-2013,Females,VIC,Mining,2.54369683,0
Feb-2013,Females,QLD,Mining,3.37226892,0.33396122
Feb-2013,Females,QLD,Mining,4.68192348,0.65705801
Feb-2013,Females,SA,Mining,1.72785756,0.59181522
Feb-2013,Females,SA,Mining,0.49969819,0
Feb-2013,Females,WA,Mining,11.50999556,1.39178961
Feb-2013,Females,WA,Mining,3.49278826,0
Feb-2013,Females,TAS,Mining,0.11348346,0
Feb-2013,Females,TAS,Mining,0.22262272,0
Feb-2013,Females,NT,Mining,0.38235869,0.11591122
Feb-2013,Females,NT,Mining,0,0.11010812
May-2013,Males,NSW,Mining,7.72353602,1.40700416
May-2013,Males,NSW,Mining,26.85016912,0
May-2013,Males,VIC,Mining,6.75407172,0.4152105
May-2013,Males,VIC,Mining,8.44763885,0
May-2013,Males,QLD,Mining,15.64997706,0
May-2013,Males,QLD,Mining,45.49544075,0.79329879
May-2013,Males,SA,Mining,4.64852028,0.2764544
May-2013,Males,SA,Mining,4.05804351,0
May-2013,Males,WA,Mining,55.02825661,0.56511904
May-2013,Males,WA,Mining,31.53886553,0
May-2013,Males,TAS,Mining,1.0407075,0
May-2013,Males,TAS,Mining,2.6872016,0
May-2013,Males,NT,Mining,3.7677589,0.07816894
May-2013,Females,NSW,Mining,1.98486584,0.82901981
May-2013,Females,NSW,Mining,3.13297011,0.46992453
May-2013,Females,VIC,Mining,2.03317453,0.36307997
May-2013,Females,VIC,Mining,0.30656866,0
May-2013,Females,QLD,Mining,1.62077368,0.43862145
May-2013,Females,QLD,Mining,8.0308482,0.90545897
May-2013,Females,SA,Mining,0.19855471,0.19819464
May-2013,Females,SA,Mining,0.25959898,0
May-2013,Females,WA,Mining,10.56164465,2.11059514
May-2013,Females,WA,Mining,5.77865246,0
May-2013,Females,TAS,Mining,0.26566078,0.23773221
May-2013,Females,NT,Mining,0.32718649,0
Aug-2013,Males,NSW,Mining,8.02895102,0
Aug-2013,Males,NSW,Mining,34.8923138,0.51749439
Aug-2013,Males,VIC,Mining,5.34209842,0
Aug-2013,Males,VIC,Mining,4.66443598,0
Aug-2013,Males,QLD,Mining,17.29761509,0
Aug-2013,Males,QLD,Mining,44.96393264,0.4388468
Aug-2013,Males,SA,Mining,5.77132752,0
Aug-2013,Males,SA,Mining,4.15168161,0.28646191
Aug-2013,Males,WA,Mining,51.46366212,1.06235628
Aug-2013,Males,WA,Mining,34.39681738,0
Aug-2013,Males,TAS,Mining,0.36004858,0
Aug-2013,Males,TAS,Mining,3.21209106,0.23322068
Aug-2013,Males,NT,Mining,4.14369701,0
Aug-2013,Males,NT,Mining,0.20869565,0
Aug-2013,Females,NSW,Mining,1.52496025,0.61944803
Aug-2013,Females,NSW,Mining,2.01389704,1.04668773
Aug-2013,Females,VIC,Mining,0.99481478,0
Aug-2013,Females,VIC,Mining,1.07652614,0
Aug-2013,Females,QLD,Mining,4.22664101,0.84625092
Aug-2013,Females,QLD,Mining,8.04186911,0.75454981
Aug-2013,Females,SA,Mining,0.51588824,0.2214168
Aug-2013,Females,SA,Mining,0.58371512,0
Aug-2013,Females,WA,Mining,12.26447232,0.73762061
Aug-2013,Females,WA,Mining,5.06633616,0
Aug-2013,Females,TAS,Mining,0.10626053,0
Aug-2013,Females,NT,Mining,0.48768375,0
Nov-2013,Males,NSW,Mining,6.94437151,0.5136342
Nov-2013,Males,NSW,Mining,33.29391214,0
Nov-2013,Males,VIC,Mining,7.3651694,0
Nov-2013,Males,VIC,Mining,3.64351125,0.53127262
Nov-2013,Males,QLD,Mining,19.55243826,0
Nov-2013,Males,QLD,Mining,49.29857444,0
Nov-2013,Males,SA,Mining,7.391954,0
Nov-2013,Males,SA,Mining,2.32554136,0.6090621
Nov-2013,Males,WA,Mining,59.68516945,1.4626508
Nov-2013,Males,WA,Mining,25.12741605,0.43068477
Nov-2013,Males,TAS,Mining,0.22302351,0
Nov-2013,Males,TAS,Mining,3.51135359,0
Nov-2013,Males,NT,Mining,5.21384839,0
Nov-2013,Males,NT,Mining,0,0.19578626
Nov-2013,Females,NSW,Mining,1.30540078,0
Nov-2013,Females,NSW,Mining,4.46520453,0.92186239
Nov-2013,Females,VIC,Mining,1.3651253,0
Nov-2013,Females,QLD,Mining,4.08303087,0.64056698
Nov-2013,Females,QLD,Mining,6.70181246,0.31779454
Nov-2013,Females,SA,Mining,1.41698848,0.21464013
Nov-2013,Females,SA,Mining,0.78854369,0
Nov-2013,Females,WA,Mining,11.22317411,1.82723279
Nov-2013,Females,WA,Mining,2.77750109,0.46127421
Nov-2013,Females,TAS,Mining,0.34949657,0.12164591
Nov-2013,Females,NT,Mining,0.78809931,0
Feb-2014,Males,NSW,Mining,3.056249,0
Feb-2014,Males,NSW,Mining,28.95504541,1.15755367
Feb-2014,Males,VIC,Mining,5.6466649,0
Feb-2014,Males,VIC,Mining,5.62989586,0
Feb-2014,Males,QLD,Mining,17.76147457,0
Feb-2014,Males,QLD,Mining,48.76438862,0
Feb-2014,Males,SA,Mining,8.58923304,0
Feb-2014,Males,SA,Mining,4.02888565,0
Feb-2014,Males,WA,Mining,55.3599664,2.82011892
Feb-2014,Males,WA,Mining,33.84603649,0
Feb-2014,Males,TAS,Mining,0.22538414,0
Feb-2014,Males,TAS,Mining,3.41051116,0
Feb-2014,Males,NT,Mining,4.58102896,0
Feb-2014,Males,NT,Mining,0,0
Feb-2014,Females,NSW,Mining,0.73116274,0.4118215
Feb-2014,Females,NSW,Mining,3.22085864,0
Feb-2014,Females,VIC,Mining,1.38010438,0
Feb-2014,Females,QLD,Mining,4.50213538,0.82574804
Feb-2014,Females,QLD,Mining,3.79331527,0.74613639
Feb-2014,Females,SA,Mining,1.45474709,0.22354634
Feb-2014,Females,SA,Mining,0.78444429,0.23678641
Feb-2014,Females,WA,Mining,13.21829538,2.53017152
Feb-2014,Females,WA,Mining,4.04940739,0.45216635
Feb-2014,Females,TAS,Mining,0.24027989,0
Feb-2014,Females,NT,Mining,0.54353054,0.24740354
May-2014,Males,NSW,Mining,1.95945347,0.39000296
May-2014,Males,NSW,Mining,34.42723307,0.9501273
May-2014,Males,VIC,Mining,7.87518817,0
May-2014,Males,VIC,Mining,5.43731161,0.93374666
May-2014,Males,QLD,Mining,15.29652449,0
May-2014,Males,QLD,Mining,50.89946378,0
May-2014,Males,SA,Mining,9.25432431,0.43586447
May-2014,Males,SA,Mining,3.3294468,0.29616801
May-2014,Males,WA,Mining,50.9443856,0.88377033
May-2014,Males,WA,Mining,27.89338861,0
May-2014,Males,TAS,Mining,0.650912,0
May-2014,Males,TAS,Mining,3.21962088,0
May-2014,Males,NT,Mining,5.65841782,0
May-2014,Females,NSW,Mining,0.61551177,0
May-2014,Females,NSW,Mining,2.2005785,0.47100067
May-2014,Females,VIC,Mining,1.81996471,0.44421802
May-2014,Females,VIC,Mining,0,0
May-2014,Females,QLD,Mining,2.87169262,0.74493096
May-2014,Females,QLD,Mining,5.40997064,0.35990523
May-2014,Females,SA,Mining,1.41591785,0.74436242
May-2014,Females,SA,Mining,0,0.68806027
May-2014,Females,WA,Mining,11.66637946,1.73701413
May-2014,Females,WA,Mining,3.75157512,0.35085436
May-2014,Females,TAS,Mining,0,0.08248204
May-2014,Females,TAS,Mining,0.10068431,0.08758538
May-2014,Females,NT,Mining,0.77133354,0
Aug-2014,Males,NSW,Mining,2.18694072,0.45832174
Aug-2014,Males,NSW,Mining,27.05111306,0.84801391
Aug-2014,Males,VIC,Mining,8.32397834,0
Aug-2014,Males,VIC,Mining,4.11283741,0
Aug-2014,Males,QLD,Mining,12.18016129,0.91588915
Aug-2014,Males,QLD,Mining,45.42415552,0.37558193
Aug-2014,Males,SA,Mining,7.21221713,0.23629946
Aug-2014,Males,SA,Mining,3.6154285,0.38723421
Aug-2014,Males,WA,Mining,50.30432207,0.63835772
Aug-2014,Males,WA,Mining,24.02909937,0.53372263
Aug-2014,Males,TAS,Mining,0.34480163,0
Aug-2014,Males,TAS,Mining,2.64424634,0
Aug-2014,Males,NT,Mining,3.88874721,0
Aug-2014,Females,NSW,Mining,0.5910405,0
Aug-2014,Females,NSW,Mining,2.52987513,0.47121443
Aug-2014,Females,VIC,Mining,2.04582009,0.57439567
Aug-2014,Females,VIC,Mining,0.57382045,0
Aug-2014,Females,QLD,Mining,2.18330523,0.84930572
Aug-2014,Females,QLD,Mining,7.02490436,0
Aug-2014,Females,SA,Mining,1.50162818,0.5126421
Aug-2014,Females,WA,Mining,10.41380273,0.78988241
Aug-2014,Females,WA,Mining,3.40364591,0.37834893
Aug-2014,Females,NT,Mining,0.5825048,0.11380275
Nov-2014,Males,NSW,Mining,1.53487668,0
Nov-2014,Males,NSW,Mining,23.21712961,0
Nov-2014,Males,VIC,Mining,5.63760657,0
Nov-2014,Males,VIC,Mining,3.60676201,0
Nov-2014,Males,QLD,Mining,11.02014005,0
Nov-2014,Males,QLD,Mining,43.42815331,0.47556237
Nov-2014,Males,SA,Mining,8.96970374,0.26509498
Nov-2014,Males,SA,Mining,4.63606685,0.7817099
Nov-2014,Males,WA,Mining,50.46652429,1.31666451
Nov-2014,Males,WA,Mining,25.23581765,0.93795269
Nov-2014,Males,TAS,Mining,0.4901089,0
Nov-2014,Males,TAS,Mining,3.00528561,0.09859702
Nov-2014,Males,NT,Mining,4.5874083,0.10479749
Nov-2014,Females,NSW,Mining,1.13962493,0
Nov-2014,Females,NSW,Mining,2.13108661,0.47154356
Nov-2014,Females,QLD,Mining,2.29854329,0
Nov-2014,Females,QLD,Mining,5.5921239,0.41878382
Nov-2014,Females,SA,Mining,0.74311999,0.54894758
Nov-2014,Females,SA,Mining,0.27464935,0
Nov-2014,Females,WA,Mining,12.21734998,1.05017756
Nov-2014,Females,WA,Mining,2.58499286,0.38794038
Nov-2014,Females,NT,Mining,0.43971796,0.09718659
Feb-2015,Males,NSW,Mining,2.16595052,0
Feb-2015,Males,NSW,Mining,29.62222561,0.48405167
Feb-2015,Males,VIC,Mining,3.92169071,0
Feb-2015,Males,VIC,Mining,4.69894379,0
Feb-2015,Males,QLD,Mining,14.68829381,0.37831004
Feb-2015,Males,QLD,Mining,34.85684357,1.89478071
Feb-2015,Males,SA,Mining,6.75010615,0.24038524
Feb-2015,Males,SA,Mining,3.09964881,0.31074667
Feb-2015,Males,WA,Mining,44.85528024,0.58092669
Feb-2015,Males,WA,Mining,23.63348666,0
Feb-2015,Males,TAS,Mining,0.67203432,0
Feb-2015,Males,TAS,Mining,1.46544761,0.11092341
Feb-2015,Males,NT,Mining,4.52877294,0.06268799
Feb-2015,Females,NSW,Mining,2.56950595,0.53736803
Feb-2015,Females,VIC,Mining,1.0620599,0
Feb-2015,Females,QLD,Mining,3.47259987,0.35274346
Feb-2015,Females,QLD,Mining,4.48958865,2.7556207
Feb-2015,Females,SA,Mining,0,0.23337611
Feb-2015,Females,SA,Mining,1.28251465,0
Feb-2015,Females,WA,Mining,10.12206489,0.63801455
Feb-2015,Females,WA,Mining,5.89404811,0
Feb-2015,Females,TAS,Mining,0.11476701,0
Feb-2015,Females,NT,Mining,1.04590918,0.09239645
May-2015,Males,NSW,Mining,4.67715013,0
May-2015,Males,NSW,Mining,27.99847943,1.70659638
May-2015,Males,VIC,Mining,4.19380056,0
May-2015,Males,VIC,Mining,4.12133798,0.52735516
May-2015,Males,QLD,Mining,16.25811721,0.35839564
May-2015,Males,QLD,Mining,40.45170955,2.36781595
May-2015,Males,SA,Mining,6.05484676,0.55187599
May-2015,Males,SA,Mining,3.54924577,0.17578279
May-2015,Males,WA,Mining,48.63173603,0
May-2015,Males,WA,Mining,24.43268501,0
May-2015,Males,TAS,Mining,2.02271491,0
May-2015,Males,NT,Mining,3.95679004,0.06093832
May-2015,Males,NT,Mining,0.23999417,0
May-2015,Females,NSW,Mining,0.46775192,0.46344297
May-2015,Females,NSW,Mining,1.37306472,0.50566233
May-2015,Females,VIC,Mining,1.0963662,0
May-2015,Females,VIC,Mining,0.62325914,0
May-2015,Females,QLD,Mining,3.15533837,0
May-2015,Females,QLD,Mining,1.52599007,0
May-2015,Females,SA,Mining,0,0
May-2015,Females,SA,Mining,0.63156349,0
May-2015,Females,WA,Mining,12.66998166,1.66837341
May-2015,Females,WA,Mining,3.22115941,0
May-2015,Females,TAS,Mining,0.12372591,0
May-2015,Females,NT,Mining,0.74628314,0.10379483
Aug-2015,Males,NSW,Mining,5.35361039,0
Aug-2015,Males,NSW,Mining,31.75662878,0.99586474
Aug-2015,Males,VIC,Mining,4.84665252,0
Aug-2015,Males,VIC,Mining,2.78316332,0
Aug-2015,Males,QLD,Mining,16.40139697,0
Aug-2015,Males,QLD,Mining,42.12702573,0.93446712
Aug-2015,Males,SA,Mining,3.95233491,0.57306031
Aug-2015,Males,SA,Mining,5.20995333,0.27186919
Aug-2015,Males,WA,Mining,51.97753668,1.34277165
Aug-2015,Males,WA,Mining,29.28346129,0
Aug-2015,Males,TAS,Mining,0.12709275,0
Aug-2015,Males,TAS,Mining,1.84579551,0
Aug-2015,Males,NT,Mining,5.24800903,0
Aug-2015,Females,NSW,Mining,2.0936266,0
Aug-2015,Females,NSW,Mining,2.80613722,0
Aug-2015,Females,VIC,Mining,0.52924981,0
Aug-2015,Females,VIC,Mining,0.86376937,0
Aug-2015,Females,QLD,Mining,3.60209691,0
Aug-2015,Females,QLD,Mining,2.93517501,0.48018971
Aug-2015,Females,SA,Mining,0.76030354,0
Aug-2015,Females,SA,Mining,0.76576916,0
Aug-2015,Females,WA,Mining,12.58497577,1.65119937
Aug-2015,Females,WA,Mining,3.66490309,0
Aug-2015,Females,TAS,Mining,0.30059274,0
Aug-2015,Females,NT,Mining,0.86446262,0.09712679
Nov-2015,Males,NSW,Mining,3.8181483,0
Nov-2015,Males,NSW,Mining,29.65128011,0.58699244
Nov-2015,Males,VIC,Mining,3.67630346,0
Nov-2015,Males,VIC,Mining,1.58813138,0
Nov-2015,Males,QLD,Mining,8.70296683,0
Nov-2015,Males,QLD,Mining,41.99494179,0.45781625
Nov-2015,Males,SA,Mining,4.63489431,0.43200185
Nov-2015,Males,SA,Mining,2.13219126,0
Nov-2015,Males,WA,Mining,49.1547375,0.63732555
Nov-2015,Males,WA,Mining,26.46562739,0
Nov-2015,Males,TAS,Mining,0.24815219,0
Nov-2015,Males,TAS,Mining,1.61942946,0
Nov-2015,Males,NT,Mining,4.86279343,0
Nov-2015,Females,NSW,Mining,2.24677178,0
Nov-2015,Females,NSW,Mining,2.85206368,0
Nov-2015,Females,VIC,Mining,1.43576178,0
Nov-2015,Females,VIC,Mining,0.50372953,0
Nov-2015,Females,QLD,Mining,2.87135399,0.30804989
Nov-2015,Females,QLD,Mining,2.34923313,0.90174243
Nov-2015,Females,SA,Mining,0.95175964,0
Nov-2015,Females,SA,Mining,0.35082665,0
Nov-2015,Females,WA,Mining,9.70540551,1.4583077
Nov-2015,Females,WA,Mining,4.87429681,0
Nov-2015,Females,TAS,Mining,0.39247358,0
Nov-2015,Females,NT,Mining,0.56067106,0.0715636
Feb-2016,Males,NSW,Mining,4.30174944,0
Feb-2016,Males,NSW,Mining,30.31602453,0
Feb-2016,Males,VIC,Mining,4.36311676,0
Feb-2016,Males,VIC,Mining,3.36689297,0
Feb-2016,Males,QLD,Mining,7.85606453,0.41181942
Feb-2016,Males,QLD,Mining,39.53934135,0
Feb-2016,Males,SA,Mining,3.00493063,0
Feb-2016,Males,SA,Mining,1.29486481,0
Feb-2016,Males,WA,Mining,51.25612042,0.89504145
Feb-2016,Males,WA,Mining,29.79435952,0.51384071
Feb-2016,Males,TAS,Mining,0.43644292,0
Feb-2016,Males,TAS,Mining,2.42128891,0
Feb-2016,Males,NT,Mining,4.7576203,0.05785508
Feb-2016,Females,NSW,Mining,0.45463398,0
Feb-2016,Females,NSW,Mining,2.59740098,0
Feb-2016,Females,VIC,Mining,1.61213947,0
Feb-2016,Females,VIC,Mining,0.76858011,0
Feb-2016,Females,QLD,Mining,2.871804,0
Feb-2016,Females,QLD,Mining,4.93074644,0.89595538
Feb-2016,Females,SA,Mining,0.95631884,0
Feb-2016,Females,SA,Mining,0,0
Feb-2016,Females,WA,Mining,9.04806585,0.77364207
Feb-2016,Females,WA,Mining,4.19821946,0
Feb-2016,Females,TAS,Mining,0.11778195,0
Feb-2016,Females,TAS,Mining,0.33985544,0
Feb-2016,Females,NT,Mining,0.73591423,0
May-2016,Males,NSW,Mining,4.42996438,0
May-2016,Males,NSW,Mining,23.2167117,0
May-2016,Males,VIC,Mining,3.23821867,0
May-2016,Males,VIC,Mining,5.54361131,0
May-2016,Males,QLD,Mining,11.41379689,0.37240093
May-2016,Males,QLD,Mining,29.80320131,0.48073607
May-2016,Males,SA,Mining,4.26864453,0
May-2016,Males,SA,Mining,2.0160808,0.73364847
May-2016,Males,WA,Mining,55.62954618,0.65878178
May-2016,Males,WA,Mining,28.30942076,0
May-2016,Males,TAS,Mining,0.20969428,0
May-2016,Males,TAS,Mining,1.97531597,0
May-2016,Males,NT,Mining,6.16045769,0.11670337
May-2016,Females,NSW,Mining,0,0.49975928
May-2016,Females,NSW,Mining,3.6548033,0.43113896
May-2016,Females,VIC,Mining,1.07155028,0
May-2016,Females,VIC,Mining,0.44801187,0
May-2016,Females,QLD,Mining,2.09885975,0
May-2016,Females,QLD,Mining,5.78545258,0.67888196
May-2016,Females,SA,Mining,0.9834215,0
May-2016,Females,WA,Mining,11.62060339,1.61881478
May-2016,Females,WA,Mining,7.01845351,0.80664437
May-2016,Females,TAS,Mining,0.30469016,0
May-2016,Females,NT,Mining,0.77755635,0
Aug-2016,Males,NSW,Mining,6.07880389,0
Aug-2016,Males,NSW,Mining,25.94756995,1.91280214
Aug-2016,Males,VIC,Mining,5.02534737,0
Aug-2016,Males,VIC,Mining,3.86314361,0.86306012
Aug-2016,Males,QLD,Mining,11.97438534,0.3642304
Aug-2016,Males,QLD,Mining,34.35450727,1.27548795
Aug-2016,Males,SA,Mining,3.07255432,0.44411177
Aug-2016,Males,SA,Mining,2.07082621,0.317992
Aug-2016,Males,WA,Mining,45.87300028,0.68321927
Aug-2016,Males,WA,Mining,29.5278977,0
Aug-2016,Males,TAS,Mining,0.597411,0
Aug-2016,Males,TAS,Mining,2.59224926,0
Aug-2016,Males,NT,Mining,3.61055039,0
Aug-2016,Females,NSW,Mining,0.4815251,0
Aug-2016,Females,NSW,Mining,2.86481888,0
Aug-2016,Females,VIC,Mining,1.48791769,0
Aug-2016,Females,QLD,Mining,3.79287438,0
Aug-2016,Females,QLD,Mining,7.32288305,0
Aug-2016,Females,SA,Mining,0.28842685,0
Aug-2016,Females,SA,Mining,0.5453217,0
Aug-2016,Females,WA,Mining,11.32032829,1.69840459
Aug-2016,Females,WA,Mining,2.45812921,0
Aug-2016,Females,TAS,Mining,0,0.08928082
Aug-2016,Females,NT,Mining,0.76351267,0
Nov-2016,Males,NSW,Mining,7.09431658,0.26091205
Nov-2016,Males,NSW,Mining,29.93172865,0.53409828
Nov-2016,Males,VIC,Mining,4.05924319,0
Nov-2016,Males,VIC,Mining,4.64813031,0.53325683
Nov-2016,Males,QLD,Mining,8.44574172,0.87002814
Nov-2016,Males,QLD,Mining,38.24072656,0.50127488
Nov-2016,Males,SA,Mining,3.95925883,0
Nov-2016,Males,SA,Mining,2.85072364,0
Nov-2016,Males,WA,Mining,49.49008766,0
Nov-2016,Males,WA,Mining,28.08035195,0.51512681
Nov-2016,Males,TAS,Mining,0.10447072,0
Nov-2016,Males,TAS,Mining,1.84110301,0.35325571
Nov-2016,Males,NT,Mining,5.42390004,0
Nov-2016,Females,NSW,Mining,0.39495458,0
Nov-2016,Females,NSW,Mining,2.10078376,0.48934826
Nov-2016,Females,VIC,Mining,0.94992253,0.91344852
Nov-2016,Females,QLD,Mining,1.00516899,0.85661923
Nov-2016,Females,QLD,Mining,7.0082751,0.71724339
Nov-2016,Females,SA,Mining,0.23687244,0
Nov-2016,Females,SA,Mining,0.36580072,0
Nov-2016,Females,WA,Mining,11.62689514,2.21523568
Nov-2016,Females,WA,Mining,3.6552914,0.67449231
Nov-2016,Females,TAS,Mining,0.09403018,0.19113291
Nov-2016,Females,NT,Mining,0.66026016,0.21091109
Feb-2017,Males,NSW,Mining,6.06152395,0.33162353
Feb-2017,Males,NSW,Mining,28.78564126,0.93542897
Feb-2017,Males,VIC,Mining,4.13222183,0
Feb-2017,Males,VIC,Mining,6.39004132,0.50504753
Feb-2017,Males,QLD,Mining,9.63932182,0.42607073
Feb-2017,Males,QLD,Mining,37.60075307,1.60255567
Feb-2017,Males,SA,Mining,4.54941773,0.27370163
Feb-2017,Males,SA,Mining,4.49691056,0.25653398
Feb-2017,Males,WA,Mining,48.93674022,0.62221614
Feb-2017,Males,WA,Mining,28.69941956,1.57365178
Feb-2017,Males,TAS,Mining,0.37179358,0.10102187
Feb-2017,Males,TAS,Mining,1.73906246,0
Feb-2017,Males,NT,Mining,6.81089744,0.08179625
Feb-2017,Females,NSW,Mining,0,0.48758321
Feb-2017,Females,NSW,Mining,2.62010738,1.07170133
Feb-2017,Females,VIC,Mining,0.53154967,0.90798543
Feb-2017,Females,QLD,Mining,1.41269297,0.7038559
Feb-2017,Females,QLD,Mining,4.06487819,1.1283246
Feb-2017,Females,SA,Mining,0.72237233,0.23055263
Feb-2017,Females,WA,Mining,9.12451495,2.40481947
Feb-2017,Females,WA,Mining,2.92512018,1.46157969
Feb-2017,Females,NT,Mining,0.65089319,0
May-2017,Males,NSW,Mining,7.82816349,0.44640264
May-2017,Males,NSW,Mining,28.13433333,1.11180739
May-2017,Males,VIC,Mining,3.87895152,0
May-2017,Males,VIC,Mining,4.16528562,0.47357611
May-2017,Males,QLD,Mining,12.18474141,0
May-2017,Males,QLD,Mining,36.70554047,0.42175102
May-2017,Males,SA,Mining,4.92473047,0.23384269
May-2017,Males,SA,Mining,2.43461553,0
May-2017,Males,WA,Mining,45.86464567,0.2565732
May-2017,Males,WA,Mining,25.53852435,0
May-2017,Males,TAS,Mining,0.60345862,0
May-2017,Males,TAS,Mining,2.98874857,0.12104352
May-2017,Males,NT,Mining,4.19357797,0.16233038
May-2017,Females,NSW,Mining,2.83319267,1.55329528
May-2017,Females,VIC,Mining,1.86022202,0.88731338
May-2017,Females,QLD,Mining,1.05652256,0.4931877
May-2017,Females,QLD,Mining,5.63028622,0.30216072
May-2017,Females,SA,Mining,0.98495126,0.50434304
May-2017,Females,WA,Mining,11.11062695,0.60989721
May-2017,Females,WA,Mining,2.94429475,0.49739203
May-2017,Females,TAS,Mining,0,0.09483486
May-2017,Females,NT,Mining,0.57768306,0.06616662
Aug-2017,Males,NSW,Mining,2.98751937,0
Aug-2017,Males,NSW,Mining,32.47105735,0
Aug-2017,Males,VIC,Mining,3.56037571,0
Aug-2017,Males,VIC,Mining,2.65793996,0
Aug-2017,Males,QLD,Mining,12.65499772,0
Aug-2017,Males,QLD,Mining,39.31948855,0.65971526
Aug-2017,Males,SA,Mining,3.34933814,0
Aug-2017,Males,SA,Mining,3.16346056,0
Aug-2017,Males,WA,Mining,42.42344301,0.97520873
Aug-2017,Males,WA,Mining,23.16149221,0.39119921
Aug-2017,Males,TAS,Mining,0.49626247,0
Aug-2017,Males,TAS,Mining,3.77129613,0.29746836
Aug-2017,Males,NT,Mining,4.32220238,0.10315842
Aug-2017,Males,NT,Mining,0,0.12536719
Aug-2017,Females,NSW,Mining,1.36364834,0
Aug-2017,Females,NSW,Mining,2.1617093,2.18732495
Aug-2017,Females,VIC,Mining,1.81780548,0.92993659
Aug-2017,Females,VIC,Mining,0,0.4212054
Aug-2017,Females,QLD,Mining,1.71687538,0.47887752
Aug-2017,Females,QLD,Mining,3.22311429,0.66454533
Aug-2017,Females,SA,Mining,2.17444464,0.23605728
Aug-2017,Females,SA,Mining,0.2739332,0
Aug-2017,Females,WA,Mining,10.65510024,2.31223012
Aug-2017,Females,WA,Mining,4.6165472,0.38266303
Aug-2017,Females,NT,Mining,0.36439558,0
Nov-2017,Males,NSW,Mining,3.93033414,0
Nov-2017,Males,NSW,Mining,32.53414511,0.47026387
Nov-2017,Males,VIC,Mining,5.37260843,0
Nov-2017,Males,VIC,Mining,4.27949566,0
Nov-2017,Males,QLD,Mining,9.71242151,0
Nov-2017,Males,QLD,Mining,38.89363281,0
Nov-2017,Males,SA,Mining,3.48789443,0.48237366
Nov-2017,Males,SA,Mining,3.50037812,0.21592639
Nov-2017,Males,WA,Mining,47.02944208,1.45176669
Nov-2017,Males,WA,Mining,23.33862325,0
Nov-2017,Males,TAS,Mining,0.49952494,0
Nov-2017,Males,TAS,Mining,3.47791555,0.16578548
Nov-2017,Males,NT,Mining,4.0062701,0
Nov-2017,Females,NSW,Mining,1.55832563,0
Nov-2017,Females,NSW,Mining,5.08501025,0.56216707
Nov-2017,Females,VIC,Mining,1.26419928,0.81617216
Nov-2017,Females,VIC,Mining,0,1.09494714
Nov-2017,Females,QLD,Mining,2.4416629,0.5269155
Nov-2017,Females,QLD,Mining,3.49551865,0.38176097
Nov-2017,Females,SA,Mining,0.75213762,0.27268936
Nov-2017,Females,SA,Mining,0.2698943,0
Nov-2017,Females,WA,Mining,11.00599483,2.87531675
Nov-2017,Females,WA,Mining,2.00919206,0
Nov-2017,Females,TAS,Mining,0,0.08304707
Nov-2017,Females,NT,Mining,0.45626997,0
Feb-2018,Males,NSW,Mining,4.08604639,0.32711826
Feb-2018,Males,NSW,Mining,30.02625649,0.68631948
Feb-2018,Males,VIC,Mining,3.11693562,0
Feb-2018,Males,VIC,Mining,5.99261924,0
Feb-2018,Males,QLD,Mining,9.20102056,0.35251433
Feb-2018,Males,QLD,Mining,44.39942576,0.82957061
