Date,Sex,Location,Employed full-time ('000),Employed part-time ('000)
2010,Females,WA,11.53630918,2.40909018
2010,Females,WA,3.33242743,0
2010,Females,TAS,0.11732201,0.10881247
2010,Females,NT,0.76772492,0
2010,Males,NSW,4.67355451,0.44753817
2010,Males,NSW,24.60210185,0.80171049
2010,Males,VIC,3.98565409,0.364427
2010,Males,VIC,4.91381573,0.36700412
2010,Males,QLD,10.4028188,0
2010,Males,QLD,32.25675034,0
2010,Males,SA,3.95082343,0.18665595
2010,Males,SA,1.56378112,0.28425027
2010,Males,WA,40.0471952,0
2010,Males,WA,31.21818747,0
2010,Males,TAS,0.33202395,0.12362215
2010,Males,TAS,2.34880985,0
2010,Males,NT,2.99162453,0
2010,Males,NT,0.40745126,0
2010,Females,NSW,0.79375246,0.40523069
2010,Females,NSW,1.81543685,0
2010,Females,VIC,0.43568718,0
2010,Females,VIC,0.34808356,0
2010,Females,QLD,1.35383886,0.71222062
2010,Females,QLD,4.33944212,0.38409419
2010,Females,SA,0,0
2010,Females,WA,11.28561118,1.15163917
2010,Females,WA,4.34946938,0
2010,Females,TAS,0,0.11913553
2010,Females,TAS,0.18772013,0
2010,Females,NT,0.52669421,0.09378526
2010,Females,NT,0,0.1042253
2010,Males,NSW,4.31673401,0.41534142
2010,Males,NSW,24.44195404,0.87627949
2010,Males,VIC,3.04734059,0
2010,Males,VIC,4.26835266,0
2010,Males,QLD,11.51760541,0
2010,Males,QLD,31.24124133,0
2010,Males,SA,4.23926703,0.20838819
2010,Males,SA,2.0950238,0
2010,Males,WA,39.08360069,0.52453173
2010,Males,WA,31.73152724,0
2010,Males,TAS,0.53198227,0.08993354
2010,Males,TAS,2.4288297,0
2010,Males,NT,3.30171161,0
2010,Males,NT,0.15298604,0
2010,Females,NSW,0.79632145,0.84608828
2010,Females,NSW,2.50860653,0
2010,Females,VIC,1.31240287,0
2010,Females,VIC,0,0.28211506
2010,Females,QLD,2.75111972,0
2010,Females,QLD,4.46541838,0.74176265
2010,Females,SA,0.65104741,0.17008348
2010,Females,WA,13.36651866,1.48771249
2010,Females,WA,3.8463971,0
2010,Females,TAS,0,0.22893717
2010,Females,TAS,0.22994727,0.10893246
2010,Females,NT,0.6153659,0
2011,Males,NSW,4.3010882,0.48776085
2011,Males,NSW,29.21930191,0
2011,Males,VIC,4.90900016,0.31545498
2011,Males,VIC,3.80779915,0
2011,Males,QLD,11.85215424,0
2011,Males,QLD,33.55487592,0
2011,Males,SA,3.00578145,0
2011,Males,SA,1.79800483,0
2011,Males,WA,39.61476386,0.33335675
2011,Males,WA,30.07568183,0
2011,Males,TAS,0.47177894,0
2011,Males,TAS,2.57149859,0.10279074
2011,Males,NT,4.21022423,0
2011,Males,NT,0.13074209,0
2011,Females,NSW,3.33287564,0
2011,Females,VIC,1.32270692,0
2011,Females,VIC,0.47854251,0.25317528
2011,Females,QLD,3.43497106,0
2011,Females,QLD,4.24460206,0.76050309
2011,Females,SA,2.61430034,0.19302563
2011,Females,WA,9.28094121,1.96618722
2011,Females,WA,4.38216941,0
2011,Females,TAS,0.14650184,0
2011,Females,NT,0.31121725,0
2011,Males,NSW,5.46583563,0
2011,Males,NSW,28.29148186,0.41800003
2011,Males,VIC,3.19086256,0
2011,Males,VIC,3.60034156,0
2011,Males,QLD,11.5786443,0.71030807
2011,Males,QLD,41.3395158,0
2011,Males,SA,4.65951778,0.1903907
2011,Males,SA,2.06477843,0
2011,Males,WA,43.53217907,0.36994456
2011,Males,WA,27.92318331,0.25389783
2011,Males,TAS,0.36745167,0
2011,Males,TAS,2.83759491,0.12368978
2011,Males,NT,4.0254853,0
2011,Females,NSW,3.6201511,0.46750549
2011,Females,VIC,1.18768457,0
2011,Females,QLD,2.72993498,0
2011,Females,QLD,1.87194561,1.21473091
2011,Females,SA,1.40203584,0.44391547
2011,Females,SA,0.58917033,0
2011,Females,WA,11.98650596,1.957832
2011,Females,WA,4.6643463,0.35694055
2011,Females,TAS,0.09619268,0
2011,Females,TAS,0.11453711,0
2011,Females,NT,0.38627319,0.06915253
2011,Males,NSW,4.10761328,0.47612818
2011,Males,NSW,26.60586546,0
2011,Males,VIC,5.10154382,0.87917515
2011,Males,VIC,3.72346682,0
2011,Males,QLD,10.62051228,0
2011,Males,QLD,46.2440907,0
2011,Males,SA,4.15425538,0.18125998
2011,Males,SA,1.73404378,0
2011,Males,WA,45.95863381,0.26288715
2011,Males,WA,28.76861973,0.42433975
2011,Males,TAS,0.28112231,0.11000927
2011,Males,TAS,3.33439453,0
2011,Males,NT,3.80110104,0
2011,Males,NT,0.13308371,0
2011,Females,NSW,0.91736867,0.4037654
2011,Females,NSW,2.85990959,0.86014758
2011,Females,VIC,1.1851906,0.40834043
2011,Females,VIC,0.46099394,0
2011,Females,QLD,2.19080552,0.38814605
2011,Females,QLD,2.81021593,1.8746153
2011,Females,SA,1.16245323,0.39949955
2011,Females,SA,0.55785185,0
2011,Females,WA,12.30458485,2.25232659
2011,Females,WA,3.10134218,0
2011,Females,TAS,0.0931538,0
2011,Females,NT,0.1942134,0.09117191
2011,Males,NSW,5.1977283,0
2011,Males,NSW,31.32286576,0.45521933
2011,Males,VIC,5.86191267,0.4629626
2011,Males,VIC,4.52545524,0
2011,Males,QLD,10.5614715,0.65060556
2011,Males,QLD,36.42185627,0
2011,Males,SA,5.55380553,0
2011,Males,SA,2.36087129,0
2011,Males,WA,49.728144,0.59455355
2011,Males,WA,38.1699865,0.23436374
2011,Males,TAS,0.26073897,0
2011,Males,TAS,3.75639665,0.12059884
2011,Males,NT,3.71726263,0.13784169
2011,Males,NT,0.12502397,0
2011,Females,NSW,0.8918474,0.39299883
2011,Females,NSW,2.85475086,1.24210956
2011,Females,VIC,2.49714639,0.46338885
2011,Females,VIC,0,0
2011,Females,QLD,3.88275463,0.55089024
2011,Females,QLD,4.63706223,0.55007631
2011,Females,SA,1.7091952,0.4057854
2011,Females,SA,0.20807755,0
2011,Females,WA,11.34875941,2.07810206
2011,Females,WA,4.8669076,0.32646125
2011,Females,TAS,0.2416459,0.12361576
2011,Females,NT,0.39761401,0
2012,Males,NSW,6.53439547,0
2012,Males,NSW,32.74984375,1.03093143
2012,Males,VIC,7.49631497,0
2012,Males,VIC,4.01360747,0
2012,Males,QLD,11.33424898,0.84360746
2012,Males,QLD,39.58889667,0.37619872
2012,Males,SA,6.05011335,0
2012,Males,SA,2.11855153,0.22147589
2012,Males,WA,50.66733197,0.58435073
2012,Males,WA,35.62710607,0
2012,Males,TAS,0.35438082,0
2012,Males,TAS,3.53029453,0.11113941
2012,Males,NT,4.38935127,0
2012,Males,NT,0.27029735,0
2012,Females,NSW,0.78795167,0
2012,Females,NSW,3.37786232,0
2012,Females,VIC,0.73435527,1.21660492
2012,Females,QLD,3.24087973,0
2012,Females,QLD,6.09913778,0.35926105
2012,Females,SA,0.99018454,0.45047597
2012,Females,SA,0.82440584,0
2012,Females,WA,14.7863513,0.85175051
2012,Females,WA,4.62309964,1.27617623
2012,Females,TAS,0,0.10398372
2012,Females,TAS,0.22898981,0
2012,Females,NT,0.7596293,0
2012,Males,NSW,6.75560047,0
2012,Males,NSW,37.2075196,0.94648579
2012,Males,VIC,5.30066534,0
2012,Males,VIC,4.51150046,0
2012,Males,QLD,15.75845657,1.4025441
2012,Males,QLD,44.66634417,0.89064961
2012,Males,SA,7.10889433,0
2012,Males,SA,4.6313291,0
2012,Males,WA,58.29887448,0.84682135
2012,Males,WA,38.04062453,0
2012,Males,TAS,0.20260194,0
2012,Males,TAS,3.66853768,0
2012,Males,NT,3.35627447,0
2012,Males,NT,0.10773209,0
2012,Females,NSW,2.46149389,0.95966088
2012,Females,VIC,1.12090143,0.43987375
2012,Females,QLD,3.10585435,0.66352854
2012,Females,QLD,6.04128667,0
2012,Females,SA,1.38660305,0.38891774
2012,Females,SA,0.50002752,0
2012,Females,WA,16.20398098,1.64464428
2012,Females,WA,4.16284095,0.6236043
2012,Females,TAS,0,0.081912
2012,Females,TAS,0.09343625,0
2012,Females,NT,0.52561582,0
2012,Females,NT,0.14052968,0
2012,Males,NSW,4.34169683,0.43447464
2012,Males,NSW,33.5101933,2.80737032
2012,Males,VIC,4.98252092,0
2012,Males,VIC,5.57686737,0
2012,Males,QLD,17.19773498,0.34423614
2012,Males,QLD,40.87005861,1.21121055
2012,Males,SA,7.90651262,0.16571002
2012,Males,SA,4.15916864,0
2012,Males,WA,59.35949931,0.80670508
2012,Males,WA,39.7450356,0.3548276
2012,Males,TAS,0.41533903,0
2012,Males,TAS,4.21886815,0
2012,Males,NT,4.47320061,0.0947408
2012,Males,NT,0.11860527,0
2012,Females,NSW,0.91450468,0
2012,Females,NSW,2.97282185,0
2012,Females,VIC,1.52317183,0
2012,Females,QLD,3.91001595,0
2012,Females,QLD,4.99525912,0.88687687
2012,Females,SA,0.77424208,0.37073046
2012,Females,WA,16.55478055,0.79425203
2012,Females,WA,3.44652725,0.37305516
2012,Females,TAS,0.10810862,0
2012,Females,TAS,0.13840603,0
2012,Females,NT,0.36090615,0
2012,Males,NSW,5.58885398,0
2012,Males,NSW,34.26443109,0.91695279
2012,Males,VIC,4.93900912,0
2012,Males,VIC,4.01794942,0
2012,Males,QLD,15.22970967,0.38343799
2012,Males,QLD,41.81667248,0.38366326
2012,Males,SA,5.57049268,0
2012,Males,SA,4.65432391,0
2012,Males,WA,59.2520356,0.49831073
2012,Males,WA,32.99423032,0
2012,Males,TAS,0.46783388,0
2012,Males,TAS,3.52021483,0.09678873
2012,Males,NT,5.46860452,0.06038651
2012,Females,NSW,0.83486662,0.45824131
2012,Females,NSW,1.83602018,0
2012,Females,VIC,1.2022927,0
2012,Females,VIC,0.222221,0
2012,Females,QLD,5.94448313,0.38991587
2012,Females,QLD,5.78313873,1.20995047
2012,Females,SA,1.95256933,0.18416288
2012,Females,SA,0.20885829,0
2012,Females,WA,12.05714823,3.05509353
2012,Females,WA,4.19420046,0.1408408
2012,Females,TAS,0.31344196,0
2012,Females,TAS,0.12246971,0
2012,Females,NT,0.22495344,0
2013,Males,NSW,9.64064581,0
2013,Males,NSW,24.65633781,0.89134608
2013,Males,VIC,5.14007369,0.32758532
2013,Males,VIC,6.22078942,0.34310922
2013,Males,QLD,17.56902779,0
2013,Males,QLD,45.82209242,0
2013,Males,SA,6.73386783,0.18240366
2013,Males,SA,3.68062819,0
2013,Males,WA,59.42011975,0.59442533
2013,Males,WA,36.74554366,0
2013,Males,TAS,0.59693044,0
2013,Males,TAS,4.29918663,0.15228315
2013,Males,NT,4.08466536,0.20909456
2013,Males,NT,0.20910839,0
2013,Females,NSW,2.46756407,0
2013,Females,NSW,2.65482795,0
2013,Females,VIC,2.54369683,0
2013,Females,QLD,3.37226892,0.33396122
2013,Females,QLD,4.68192348,0.65705801
2013,Females,SA,1.72785756,0.59181522
2013,Females,SA,0.49969819,0
2013,Females,WA,11.50999556,1.39178961
2013,Females,WA,3.49278826,0
2013,Females,TAS,0.11348346,0
2013,Females,TAS,0.22262272,0
2013,Females,NT,0.38235869,0.11591122
2013,Females,NT,0,0.11010812
2013,Males,NSW,7.72353602,1.40700416
2013,Males,NSW,26.85016912,0
2013,Males,VIC,6.75407172,0.4152105
2013,Males,VIC,8.44763885,0
2013,Males,QLD,15.64997706,0
2013,Males,QLD,45.49544075,0.79329879
2013,Males,SA,4.64852028,0.2764544
2013,Males,SA,4.05804351,0
2013,Males,WA,55.02825661,0.56511904
2013,Males,WA,31.53886553,0
2013,Males,TAS,1.0407075,0
2013,Males,TAS,2.6872016,0
2013,Males,NT,3.7677589,0.07816894
2013,Females,NSW,1.98486584,0.82901981
2013,Females,NSW,3.13297011,0.46992453
2013,Females,VIC,2.03317453,0.36307997
2013,Females,VIC,0.30656866,0
2013,Females,QLD,1.62077368,0.43862145
2013,Females,QLD,8.0308482,0.90545897
2013,Females,SA,0.19855471,0.19819464
2013,Females,SA,0.25959898,0
2013,Females,WA,10.56164465,2.11059514
2013,Females,WA,5.77865246,0
2013,Females,TAS,0.26566078,0.23773221
2013,Females,NT,0.32718649,0
2013,Males,NSW,8.02895102,0
2013,Males,NSW,34.8923138,0.51749439
2013,Males,VIC,5.34209842,0
2013,Males,VIC,4.66443598,0
2013,Males,QLD,17.29761509,0
2013,Males,QLD,44.96393264,0.4388468
2013,Males,SA,5.77132752,0
2013,Males,SA,4.15168161,0.28646191
2013,Males,WA,51.46366212,1.06235628
2013,Males,WA,34.39681738,0
2013,Males,TAS,0.36004858,0
2013,Males,TAS,3.21209106,0.23322068
2013,Males,NT,4.14369701,0
2013,Males,NT,0.20869565,0
2013,Females,NSW,1.52496025,0.61944803
2013,Females,NSW,2.01389704,1.04668773
2013,Females,VIC,0.99481478,0
2013,Females,VIC,1.07652614,0
2013,Females,QLD,4.22664101,0.84625092
2013,Females,QLD,8.04186911,0.75454981
2013,Females,SA,0.51588824,0.2214168
2013,Females,SA,0.58371512,0
2013,Females,WA,12.26447232,0.73762061
2013,Females,WA,5.06633616,0
2013,Females,TAS,0.10626053,0
2013,Females,NT,0.48768375,0
2013,Males,NSW,6.94437151,0.5136342
2013,Males,NSW,33.29391214,0
2013,Males,VIC,7.3651694,0
2013,Males,VIC,3.64351125,0.53127262
2013,Males,QLD,19.55243826,0
2013,Males,QLD,49.29857444,0
2013,Males,SA,7.391954,0
2013,Males,SA,2.32554136,0.6090621
2013,Males,WA,59.68516945,1.4626508
2013,Males,WA,25.12741605,0.43068477
2013,Males,TAS,0.22302351,0
2013,Males,TAS,3.51135359,0
2013,Males,NT,5.21384839,0
2013,Males,NT,0,0.19578626
2013,Females,NSW,1.30540078,0
2013,Females,NSW,4.46520453,0.92186239
2013,Females,VIC,1.3651253,0
2013,Females,QLD,4.08303087,0.64056698
2013,Females,QLD,6.70181246,0.31779454
2013,Females,SA,1.41698848,0.21464013
2013,Females,SA,0.78854369,0
2013,Females,WA,11.22317411,1.82723279
2013,Females,WA,2.77750109,0.46127421
2013,Females,TAS,0.34949657,0.12164591
2013,Females,NT,0.78809931,0
2014,Males,NSW,3.056249,0
2014,Males,NSW,28.95504541,1.15755367
2014,Males,VIC,5.6466649,0
2014,Males,VIC,5.62989586,0
2014,Males,QLD,17.76147457,0
2014,Males,QLD,48.76438862,0
2014,Males,SA,8.58923304,0
2014,Males,SA,4.02888565,0
2014,Males,WA,55.3599664,2.82011892
2014,Males,WA,33.84603649,0
2014,Males,TAS,0.22538414,0
2014,Males,TAS,3.41051116,0
2014,Males,NT,4.58102896,0
2014,Males,NT,0,0
2014,Females,NSW,0.73116274,0.4118215
2014,Females,NSW,3.22085864,0
2014,Females,VIC,1.38010438,0
2014,Females,QLD,4.50213538,0.82574804
2014,Females,QLD,3.79331527,0.74613639
2014,Females,SA,1.45474709,0.22354634
2014,Females,SA,0.78444429,0.23678641
2014,Females,WA,13.21829538,2.53017152
2014,Females,WA,4.04940739,0.45216635
2014,Females,TAS,0.24027989,0
2014,Females,NT,0.54353054,0.24740354
2014,Males,NSW,1.95945347,0.39000296
2014,Males,NSW,34.42723307,0.9501273
2014,Males,VIC,7.87518817,0
2014,Males,VIC,5.43731161,0.93374666
2014,Males,QLD,15.29652449,0
2014,Males,QLD,50.89946378,0
2014,Males,SA,9.25432431,0.43586447
2014,Males,SA,3.3294468,0.29616801
2014,Males,WA,50.9443856,0.88377033
2014,Males,WA,27.89338861,0
2014,Males,TAS,0.650912,0
2014,Males,TAS,3.21962088,0
2014,Males,NT,5.65841782,0
2014,Females,NSW,0.61551177,0
2014,Females,NSW,2.2005785,0.47100067
2014,Females,VIC,1.81996471,0.44421802
2014,Females,VIC,0,0
2014,Females,QLD,2.87169262,0.74493096
2014,Females,QLD,5.40997064,0.35990523
2014,Females,SA,1.41591785,0.74436242
2014,Females,SA,0,0.68806027
2014,Females,WA,11.66637946,1.73701413
2014,Females,WA,3.75157512,0.35085436
2014,Females,TAS,0,0.08248204
2014,Females,TAS,0.10068431,0.08758538
2014,Females,NT,0.77133354,0
2014,Males,NSW,2.18694072,0.45832174
2014,Males,NSW,27.05111306,0.84801391
2014,Males,VIC,8.32397834,0
2014,Males,VIC,4.11283741,0
2014,Males,QLD,12.18016129,0.91588915
2014,Males,QLD,45.42415552,0.37558193
2014,Males,SA,7.21221713,0.23629946
2014,Males,SA,3.6154285,0.38723421
2014,Males,WA,50.30432207,0.63835772
2014,Males,WA,24.02909937,0.53372263
2014,Males,TAS,0.34480163,0
2014,Males,TAS,2.64424634,0
2014,Males,NT,3.88874721,0
2014,Females,NSW,0.5910405,0
2014,Females,NSW,2.52987513,0.47121443
2014,Females,VIC,2.04582009,0.57439567
2014,Females,VIC,0.57382045,0
2014,Females,QLD,2.18330523,0.84930572
2014,Females,QLD,7.02490436,0
2014,Females,SA,1.50162818,0.5126421
2014,Females,WA,10.41380273,0.78988241
2014,Females,WA,3.40364591,0.37834893
2014,Females,NT,0.5825048,0.11380275
2014,Males,NSW,1.53487668,0
2014,Males,NSW,23.21712961,0
2014,Males,VIC,5.63760657,0
2014,Males,VIC,3.60676201,0
2014,Males,QLD,11.02014005,0
2014,Males,QLD,43.42815331,0.47556237
2014,Males,SA,8.96970374,0.26509498
2014,Males,SA,4.63606685,0.7817099
2014,Males,WA,50.46652429,1.31666451
2014,Males,WA,25.23581765,0.93795269
2014,Males,TAS,0.4901089,0
2014,Males,TAS,3.00528561,0.09859702
2014,Males,NT,4.5874083,0.10479749
2014,Females,NSW,1.13962493,0
2014,Females,NSW,2.13108661,0.47154356
2014,Females,QLD,2.29854329,0
2014,Females,QLD,5.5921239,0.41878382
2014,Females,SA,0.74311999,0.54894758
2014,Females,SA,0.27464935,0
2014,Females,WA,12.21734998,1.05017756
2014,Females,WA,2.58499286,0.38794038
2014,Females,NT,0.43971796,0.09718659
2015,Males,NSW,2.16595052,0
2015,Males,NSW,29.62222561,0.48405167
2015,Males,VIC,3.92169071,0
2015,Males,VIC,4.69894379,0
2015,Males,QLD,14.68829381,0.37831004
2015,Males,QLD,34.85684357,1.89478071
2015,Males,SA,6.75010615,0.24038524
2015,Males,SA,3.09964881,0.31074667
2015,Males,WA,44.85528024,0.58092669
2015,Males,WA,23.63348666,0
2015,Males,TAS,0.67203432,0
2015,Males,TAS,1.46544761,0.11092341
2015,Males,NT,4.52877294,0.06268799
2015,Females,NSW,2.56950595,0.53736803
2015,Females,VIC,1.0620599,0
2015,Females,QLD,3.47259987,0.35274346
2015,Females,QLD,4.48958865,2.7556207
2015,Females,SA,0,0.23337611
2015,Females,SA,1.28251465,0
2015,Females,WA,10.12206489,0.63801455
2015,Females,WA,5.89404811,0
2015,Females,TAS,0.11476701,0
2015,Females,NT,1.04590918,0.09239645
2015,Males,NSW,4.67715013,0
2015,Males,NSW,27.99847943,1.70659638
2015,Males,VIC,4.19380056,0
2015,Males,VIC,4.12133798,0.52735516
2015,Males,QLD,16.25811721,0.35839564
2015,Males,QLD,40.45170955,2.36781595
2015,Males,SA,6.05484676,0.55187599
2015,Males,SA,3.54924577,0.17578279
2015,Males,WA,48.63173603,0
2015,Males,WA,24.43268501,0
2015,Males,TAS,2.02271491,0
2015,Males,NT,3.95679004,0.06093832
2015,Males,NT,0.23999417,0
2015,Females,NSW,0.46775192,0.46344297
2015,Females,NSW,1.37306472,0.50566233
2015,Females,VIC,1.0963662,0
2015,Females,VIC,0.62325914,0
2015,Females,QLD,3.15533837,0
2015,Females,QLD,1.52599007,0
2015,Females,SA,0,0
2015,Females,SA,0.63156349,0
2015,Females,WA,12.66998166,1.66837341
2015,Females,WA,3.22115941,0
2015,Females,TAS,0.12372591,0
2015,Females,NT,0.74628314,0.10379483
2015,Males,NSW,5.35361039,0
2015,Males,NSW,31.75662878,0.99586474
2015,Males,VIC,4.84665252,0
2015,Males,VIC,2.78316332,0
2015,Males,QLD,16.40139697,0
2015,Males,QLD,42.12702573,0.93446712
2015,Males,SA,3.95233491,0.57306031
2015,Males,SA,5.20995333,0.27186919
2015,Males,WA,51.97753668,1.34277165
2015,Males,WA,29.28346129,0
2015,Males,TAS,0.12709275,0
2015,Males,TAS,1.84579551,0
2015,Males,NT,5.24800903,0
2015,Females,NSW,2.0936266,0
2015,Females,NSW,2.80613722,0
2015,Females,VIC,0.52924981,0
2015,Females,VIC,0.86376937,0
2015,Females,QLD,3.60209691,0
2015,Females,QLD,2.93517501,0.48018971
2015,Females,SA,0.76030354,0
2015,Females,SA,0.76576916,0
2015,Females,WA,12.58497577,1.65119937
2015,Females,WA,3.66490309,0
2015,Females,TAS,0.30059274,0
2015,Females,NT,0.86446262,0.09712679
2015,Males,NSW,3.8181483,0
2015,Males,NSW,29.65128011,0.58699244
2015,Males,VIC,3.67630346,0
2015,Males,VIC,1.58813138,0
2015,Males,QLD,8.70296683,0
2015,Males,QLD,41.99494179,0.45781625
2015,Males,SA,4.63489431,0.43200185
2015,Males,SA,2.13219126,0
2015,Males,WA,49.1547375,0.63732555
2015,Males,WA,26.46562739,0
2015,Males,TAS,0.24815219,0
2015,Males,TAS,1.61942946,0
2015,Males,NT,4.86279343,0
2015,Females,NSW,2.24677178,0
2015,Females,NSW,2.85206368,0
2015,Females,VIC,1.43576178,0
2015,Females,VIC,0.50372953,0
2015,Females,QLD,2.87135399,0.30804989
2015,Females,QLD,2.34923313,0.90174243
2015,Females,SA,0.95175964,0
2015,Females,SA,0.35082665,0
2015,Females,WA,9.70540551,1.4583077
2015,Females,WA,4.87429681,0
2015,Females,TAS,0.39247358,0
2015,Females,NT,0.56067106,0.0715636
2016,Males,NSW,4.30174944,0
2016,Males,NSW,30.31602453,0
2016,Males,VIC,4.36311676,0
2016,Males,VIC,3.36689297,0
2016,Males,QLD,7.85606453,0.41181942
2016,Males,QLD,39.53934135,0
2016,Males,SA,3.00493063,0
2016,Males,SA,1.29486481,0
2016,Males,WA,51.25612042,0.89504145
2016,Males,WA,29.79435952,0.51384071
2016,Males,TAS,0.43644292,0
2016,Males,TAS,2.42128891,0
2016,Males,NT,4.7576203,0.05785508
2016,Females,NSW,0.45463398,0
2016,Females,NSW,2.59740098,0
2016,Females,VIC,1.61213947,0
2016,Females,VIC,0.76858011,0
2016,Females,QLD,2.871804,0
2016,Females,QLD,4.93074644,0.89595538
2016,Females,SA,0.95631884,0
2016,Females,SA,0,0
2016,Females,WA,9.04806585,0.77364207
2016,Females,WA,4.19821946,0
2016,Females,TAS,0.11778195,0
2016,Females,TAS,0.33985544,0
2016,Females,NT,0.73591423,0
2016,Males,NSW,4.42996438,0
2016,Males,NSW,23.2167117,0
2016,Males,VIC,3.23821867,0
2016,Males,VIC,5.54361131,0
2016,Males,QLD,11.41379689,0.37240093
2016,Males,QLD,29.80320131,0.48073607
2016,Males,SA,4.26864453,0
2016,Males,SA,2.0160808,0.73364847
2016,Males,WA,55.62954618,0.65878178
2016,Males,WA,28.30942076,0
2016,Males,TAS,0.20969428,0
2016,Males,TAS,1.97531597,0
2016,Males,NT,6.16045769,0.11670337
2016,Females,NSW,0,0.49975928
2016,Females,NSW,3.6548033,0.43113896
2016,Females,VIC,1.07155028,0
2016,Females,VIC,0.44801187,0
2016,Females,QLD,2.09885975,0
2016,Females,QLD,5.78545258,0.67888196
2016,Females,SA,0.9834215,0
2016,Females,WA,11.62060339,1.61881478
2016,Females,WA,7.01845351,0.80664437
2016,Females,TAS,0.30469016,0
2016,Females,NT,0.77755635,0
2016,Males,NSW,6.07880389,0
2016,Males,NSW,25.94756995,1.91280214
2016,Males,VIC,5.02534737,0
2016,Males,VIC,3.86314361,0.86306012
2016,Males,QLD,11.97438534,0.3642304
2016,Males,QLD,34.35450727,1.27548795
2016,Males,SA,3.07255432,0.44411177
2016,Males,SA,2.07082621,0.317992
2016,Males,WA,45.87300028,0.68321927
2016,Males,WA,29.5278977,0
2016,Males,TAS,0.597411,0
2016,Males,TAS,2.59224926,0
2016,Males,NT,3.61055039,0
2016,Females,NSW,0.4815251,0
2016,Females,NSW,2.86481888,0
2016,Females,VIC,1.48791769,0
2016,Females,QLD,3.79287438,0
2016,Females,QLD,7.32288305,0
2016,Females,SA,0.28842685,0
2016,Females,SA,0.5453217,0
2016,Females,WA,11.32032829,1.69840459
2016,Females,WA,2.45812921,0
2016,Females,TAS,0,0.08928082
2016,Females,NT,0.76351267,0
2016,Males,NSW,7.09431658,0.26091205
2016,Males,NSW,29.93172865,0.53409828
2016,Males,VIC,4.05924319,0
2016,Males,VIC,4.64813031,0.53325683
2016,Males,QLD,8.44574172,0.87002814
2016,Males,QLD,38.24072656,0.50127488
2016,Males,SA,3.95925883,0
2016,Males,SA,2.85072364,0
2016,Males,WA,49.49008766,0
2016,Males,WA,28.08035195,0.51512681
2016,Males,TAS,0.10447072,0
2016,Males,TAS,1.84110301,0.35325571
2016,Males,NT,5.42390004,0
2016,Females,NSW,0.39495458,0
2016,Females,NSW,2.10078376,0.48934826
2016,Females,VIC,0.94992253,0.91344852
2016,Females,QLD,1.00516899,0.85661923
2016,Females,QLD,7.0082751,0.71724339
2016,Females,SA,0.23687244,0
2016,Females,SA,0.36580072,0
2016,Females,WA,11.62689514,2.21523568
2016,Females,WA,3.6552914,0.67449231
2016,Females,TAS,0.09403018,0.19113291
2016,Females,NT,0.66026016,0.21091109
2017,Males,NSW,6.06152395,0.33162353
2017,Males,NSW,28.78564126,0.93542897
2017,Males,VIC,4.13222183,0
2017,Males,VIC,6.39004132,0.50504753
2017,Males,QLD,9.63932182,0.42607073
2017,Males,QLD,37.60075307,1.60255567
2017,Males,SA,4.54941773,0.27370163
2017,Males,SA,4.49691056,0.25653398
2017,Males,WA,48.93674022,0.62221614
2017,Males,WA,28.69941956,1.57365178
2017,Males,TAS,0.37179358,0.10102187
2017,Males,TAS,1.73906246,0
2017,Males,NT,6.81089744,0.08179625
2017,Females,NSW,0,0.48758321
2017,Females,NSW,2.62010738,1.07170133
2017,Females,VIC,0.53154967,0.90798543
2017,Females,QLD,1.41269297,0.7038559
2017,Females,QLD,4.06487819,1.1283246
2017,Females,SA,0.72237233,0.23055263
2017,Females,WA,9.12451495,2.40481947
2017,Females,WA,2.92512018,1.46157969
2017,Females,NT,0.65089319,0
2017,Males,NSW,7.82816349,0.44640264
2017,Males,NSW,28.13433333,1.11180739
2017,Males,VIC,3.87895152,0
2017,Males,VIC,4.16528562,0.47357611
2017,Males,QLD,12.18474141,0
2017,Males,QLD,36.70554047,0.42175102
2017,Males,SA,4.92473047,0.23384269
2017,Males,SA,2.43461553,0
2017,Males,WA,45.86464567,0.2565732
2017,Males,WA,25.53852435,0
2017,Males,TAS,0.60345862,0
2017,Males,TAS,2.98874857,0.12104352
2017,Males,NT,4.19357797,0.16233038
2017,Females,NSW,2.83319267,1.55329528
2017,Females,VIC,1.86022202,0.88731338
2017,Females,QLD,1.05652256,0.4931877
2017,Females,QLD,5.63028622,0.30216072
2017,Females,SA,0.98495126,0.50434304
2017,Females,WA,11.11062695,0.60989721
2017,Females,WA,2.94429475,0.49739203
2017,Females,TAS,0,0.09483486
2017,Females,NT,0.57768306,0.06616662
2017,Males,NSW,2.98751937,0
2017,Males,NSW,32.47105735,0
2017,Males,VIC,3.56037571,0
2017,Males,VIC,2.65793996,0
2017,Males,QLD,12.65499772,0
2017,Males,QLD,39.31948855,0.65971526
2017,Males,SA,3.34933814,0
2017,Males,SA,3.16346056,0
2017,Males,WA,42.42344301,0.97520873
2017,Males,WA,23.16149221,0.39119921
2017,Males,TAS,0.49626247,0
2017,Males,TAS,3.77129613,0.29746836
2017,Males,NT,4.32220238,0.10315842
2017,Males,NT,0,0.12536719
2017,Females,NSW,1.36364834,0
2017,Females,NSW,2.1617093,2.18732495
2017,Females,VIC,1.81780548,0.92993659
2017,Females,VIC,0,0.4212054
2017,Females,QLD,1.71687538,0.47887752
